,accelerometer_X,accelerometer_Y,accelerometer_Z,activity
407,-2.54743,-7.086836999999999,-2.585738,stairs
408,-1.206678,-9.433155,-2.202665,stairs
409,-3.102885,-4.644751,-2.456451,stairs
410,0.282516,-9.251195,-0.933739,stairs
411,-3.20823,-4.711789,0.885855,stairs
412,2.418144,-8.571242,-1.675941,stairs
413,-5.861006,-6.397307,-3.375824,stairs
414,2.959233,-6.081272,-3.136404,stairs
415,-7.805097,-8.365341,-2.130839,stairs
416,-0.842759,-6.119579,-1.61848,stairs
417,-1.814805,-7.259219,-1.043872,stairs
418,-0.617704,-6.301539,-1.067814,stairs
419,-1.685518,-8.403648,0.550666,stairs
420,2.226608,-7.575253999999999,-12.555194,stairs
421,3.284845,-11.96622,-3.892972,stairs
422,3.945645,-11.760319,-8.09719,stairs
423,2.801216,-9.32781,-5.133168,stairs
424,-1.35033,-3.380613,-0.057461,stairs
425,-0.253785,-6.373365,0.205901,stairs
426,-1.608903,-6.502651,-3.998317,stairs
427,1.685518,-10.146626,-1.115698,stairs
428,-0.474052,-4.13718,-1.249773,stairs
429,-0.761356,-9.203311,-2.178723,stairs
430,-1.278504,-4.1419690000000005,0.253785,stairs
431,-0.3304,-6.105214,-3.284845,stairs
432,1.455675,-7.479486,-3.864241,stairs
433,1.613692,-9.150639,-4.151545,stairs
434,1.216255,-9.792285,0.636858,stairs
435,-2.54743,-7.086836999999999,-2.585738,stairs
436,-1.206678,-9.433155,-2.202665,stairs
437,-3.102885,-4.644751,-2.456451,stairs
438,0.282516,-9.251195,-0.933739,stairs
439,-3.20823,-4.711789,0.885855,stairs
440,2.418144,-8.571242,-1.675941,stairs
441,-5.861006,-6.397307,-3.375824,stairs
442,2.959233,-6.081272,-3.136404,stairs
443,-7.805097,-8.365341,-2.130839,stairs
